contract_address,Time
AggregatedTokenSwap,0.8843438625335693
CreatorComission,0.03896760940551758
LOCIcoin,0.3659491539001465
LendroidSupportToken,0.08383584022521973
HDhundun,0.1523733139038086
NeuroToken,0.047139644622802734
BubbleToneToken,0.19815278053283691
TravelCoinToken,0.4938068389892578
R1Exchange,0.42560577392578125
Mahjongcoin,0.11799883842468262
EtherollToken,0.32074856758117676
OSM,0.15593576431274414
StromDAOReadingV3,0.008333206176757812
POLLToken,0.06171250343322754
BlobStoreRegistry,0.007997751235961914
CcoreTokenContract,0.09346413612365723
Contest,0.21498727798461914
BTOToken,0.0494847297668457
DssDeploy,0.4086916446685791
TBOT,0.26518678665161133
FlipToken,0.08795309066772461
Vault,0.18387055397033691
UtopicCoin,0.10423779487609863
SpindleToken,0.2695918083190918
Bounty0xToken,0.3815286159515381
MembershipVendor,0.16095209121704102
Defraycoin,0.05466008186340332
Twitter,0.03408241271972656
OCoin,0.26076412200927734
EtherNex,0.08680939674377441
Exchange,0.18515706062316895
AgriChainDocumentContract,0.29148221015930176
QPay,0.3153343200683594
LandRegistryProxy,0.020111083984375
Hotc,0.07296633720397949
EtherShareLike,0.008420228958129883
PayToken,0.22637057304382324
IdentityEvents,0.005227327346801758
PayToSHA256,0.0050008296966552734
IdentityFactory,0.26084232330322266
Ethen,0.26239871978759766
CreatorInvoice,0.14688420295715332
ClassyCoin,0.31434082984924316
SWTConverter,0.036737680435180664
VIDToken,0.2810180187225342
IOSToken,0.03818058967590332
AuctionProxy,0.057327985763549805
QunFaBa,0.22082805633544922
Etheroll,0.5248112678527832
Vow,0.015229225158691406
EnigmaToken,0.07903766632080078
Mapoc,0.2720496654510498
QuantumToken,0.20345377922058105
GUNS,0.2113955020904541
SingularityNetToken,0.07881593704223633
Cardma,0.2917907238006592
Reseller,0.017282962799072266
INSToken,0.1404874324798584
TeuToken,0.08962464332580566
TokenOWLProxy,0.10518193244934082
BAToken,0.10568118095397949
Twit,0.17314386367797852
ProofOfKennyCoin,0.2362830638885498
DexTrading,0.2848184108734131
UCASH,0.15831518173217773
MutableForwarder,0.024248838424682617
ArtistAcceptingBids,0.22436308860778809
DSPLT_A,0.08123660087585449
ETHERCExchange,0.2182011604309082
boleno,0.16011428833007812
BokkyPooBahWuzHere,0.007577419281005859
MetrumcoinShares,0.336885929107666
RockCoin,0.0957033634185791
PrimasToken,0.18750214576721191
IconomiToken,0.08625006675720215
SpectreDividendToken,0.4051370620727539
LatiumX,0.027233123779296875
PullPayment,0.008561134338378906
ShitToken,0.14592790603637695
BancorFormula,0.09656476974487305
DentacoinTimeLock,0.014245033264160156
ListingsERC20,0.12702012062072754
SpiceHours,0.207505464553833
UserfeedsClaimWithoutValueTransfer,0.013659000396728516
BiLinkExchange,0.09043121337890625
SixDomainAsset,0.20301556587219238
GenesisProtocol,1.0948166847229004
OpenDirectlyExchangeWrapper,0.023230791091918945
ExchangeProxy,0.46244287490844727
BitoxToken,0.07555723190307617
Manager,0.25985145568847656
IssuedTokenFactory,0.19538569450378418
Broker,0.620685338973999
ATN,0.3552281856536865
QRL_Token,0.12005114555358887
CoiniaVy,0.34372663497924805
EscrowGoods,0.21322131156921387
EtherCheque,0.4245316982269287
AiraEtherFunds,0.21551728248596191
ReturnVestingRegistry,0.014885187149047852
Omnipurse,0.06732034683227539
Artcoin,0.03229022026062012
Fizzy,0.041188955307006836
BFDToken,0.26810741424560547
Alarm,0.20270323753356934
ARXToken,0.05307888984680176
DeltaToken,0.18391013145446777
ThingFactory,0.6702499389648438
ProxyKyberSwap,0.06149005889892578
ANPlaceholder,0.017421483993530273
JOT,0.2890501022338867
FoamSale,1.0533745288848877
ICOSToken,0.053063392639160156
Harj,0.1311652660369873
FETCOIN,0.574225664138794
DataWalletToken,0.07050490379333496
PassProject,0.3341553211212158
Nodalblock,0.2940034866333008
Reoraclizer,0.37966203689575195
PeerLicensing,0.3338346481323242
PayFair,0.2604248523712158
PiedPiperCoin,0.06948995590209961
redalert,1.4480054378509521
ClipperCoin,0.1482841968536377
UtrustToken,0.26526546478271484
RexToken,0.10988092422485352
WeiDex,0.4938197135925293
ENS,0.02721381187438965
Telcoin,0.19310307502746582
Whitelist,0.04585909843444824
PLC,0.3127140998840332
Marketplace,0.1533668041229248
CoinealToken,0.10255169868469238
HUSDToken,0.36641669273376465
BlocklabTokenV1,0.007487773895263672
HJHToken,0.2614023685455322
Ethmall,0.20147347450256348
FundingInputDirect,0.01830887794494629
LikeCoin,0.3444175720214844
ForkChecker,0.007822751998901367
MSP,0.37814950942993164
GSToken,0.25860166549682617
EnnaMaEppadi,0.08107566833496094
AirSwapToken,0.18721628189086914
Roulette,0.03972792625427246
DestructionContract,0.022143840789794922
Staking,0.402310848236084
WorldCupToken,0.8010141849517822
JesusCoin,0.2251439094543457
ArcBlockToken,0.10962653160095215
SoloMargin,0.8668258190155029
PayableMarginMinter,0.05879831314086914
MinereumTokenCreationService,0.002187967300415039
Looper,0.004438161849975586
CTCToken,0.35749053955078125
EVXToken,0.15566658973693848
AidocToken,0.17430853843688965
CampaignBeneficiary,0.1457507610321045
FundingManager,0.7985813617706299
Imdex,0.10191988945007324
Rasper,0.2868528366088867
CryptoChamps,0.2304079532623291
IndividualityToken,0.0592951774597168
DaoChallenge,0.17531418800354004
ENOToken,0.07741999626159668
GreenMed,0.19723820686340332
MintedTokenCappedCrowdsaleExt,0.6492359638214111
Consents,8.55711555480957
MyContract,0.005990266799926758
ProofToken,0.45958876609802246
PassManagerCreator,0.2307295799255371
TokenFRTProxy,0.04010796546936035
AgriChainProductionContract,0.19097518920898438
DutchExchangeHelper,0.11452794075012207
FundForwarder,0.14959979057312012
CrowdstartCoin,0.12463068962097168
testwallet9,0.0261995792388916
DLL,0.022209882736206055
EnclavesDEXProxy,0.1253821849822998
ViteToken,0.0743100643157959
Ledger,0.06031394004821777
socibit,0.18589496612548828
BMBYToken,0.4148075580596924
BitplusToken,0.21281075477600098
Meetings,0.04705381393432617
ProxyCreationAndExecute,0.19394445419311523
Deed,0.029958009719848633
SNDToken,0.2753784656524658
LibraToken,0.11059951782226562
Dex,0.23344087600708008
EthToken,0.09921979904174805
BucketLenderFactory,0.46189022064208984
AdminUpgradeabilityProxy,0.08750438690185547
TokenizedProperty,0.3676016330718994
RetroArt,1.064070463180542
NRCToken,0.37457990646362305
GMToken,0.22745656967163086
NYBCoin,0.3978123664855957
MixinToken,0.03461265563964844
Oracle,0.19485044479370117
HBToken,0.1823587417602539
SAN,0.12262630462646484
E4Token,0.425156831741333
Vesting,0.1443190574645996
STEM,0.13293147087097168
IcxToken,0.20374560356140137
ThetaToken,0.06316924095153809
EVR,0.3331277370452881
StableBalancer,0.019313812255859375
ADXExchange,0.25186920166015625
OneInchExchange,0.9125463962554932
PropyToken,0.3388197422027588
Criptohubcoin,0.08114862442016602
Investment,0.08379268646240234
StatusContribution,0.4916718006134033
TetherToken,0.32465195655822754
WethPayoutRecipient,0.012994766235351562
BountyManager,0.05674934387207031
SingularDTVFund,0.022401809692382812
Accelerator,0.3115973472595215
ERC20ShortFactory,0.2683241367340088
StandardBounties,0.4580655097961426
NPXSToken,0.21852970123291016
CreetToken,0.15708708763122559
WaykiCoin,0.2141411304473877
LympoToken,0.0757906436920166
DVIP,0.3737778663635254
EtherShareQuery,0.04398465156555176
Shitcoin,0.20700359344482422
CVAlejandro,0.8173856735229492
Sale,0.4012718200683594
PayableProxyForSoloMargin,0.27281832695007324
DigipulseToken,0.3830082416534424
PoetToken,0.25005149841308594
PixelMap,0.03950810432434082
CardFactory,0.21570181846618652
AstrCoin,0.1526339054107666
ERC721WithMessage,0.1543135643005371
WednesdayClub,0.8645503520965576
Vyper_contract,1.213244915008545
PPBC_API,0.04474020004272461
AElfToken,0.5723731517791748
STQToken,0.6567416191101074
CSToken,0.8905322551727295
HoloToken,0.06959962844848633
GNTAllocation,0.016544818878173828
VOISE,0.29334425926208496
TerraformReserve,0.040991783142089844
PIXToken,0.38807153701782227
Trustcoin,0.10882353782653809
DXContracts,0.30197906494140625
DogTestToken,0.04674410820007324
ANT,0.7083213329315186
RedPillCoin,0.09563112258911133
BitEyeToken,0.183807373046875
EtherShareDonation,0.025793075561523438
GameICO,0.26839423179626465
SNT,0.375399112701416
PreICOProxyBuyer,0.08501124382019043
MCUXPromoToken,0.18469595909118652
BCDCToken,0.33008837699890137
OMTM,0.18902206420898438
SmartDeposit,0.007298469543457031
IDCToken,0.33475184440612793
PayFairToken,0.12636089324951172
MintedEthCappedCrowdsale,0.22405147552490234
Niobium,0.07654166221618652
WhitelistProxy,0.14499568939208984
MilestoneTracker,0.3541867733001709
TokenEventLib,0.006920576095581055
BCAPToken,0.04667544364929199
blockcdn,0.13592863082885742
ArtistEditionControls,0.12678766250610352
CybereitsToken,0.13498759269714355
EthWrapperForBucketLender,0.11724638938903809
DistributedCreditChain,0.1785750389099121
EthTranchePricing,0.18892526626586914
SugarToken,0.032509565353393555
HumanStandardToken,0.2796027660369873
DinngoProxy,0.39133310317993164
BioToken,0.41448163986206055
ProofOfExistence,0.20162081718444824
ERC20LongFactory,0.3126199245452881
Controller,0.09497857093811035
AceToken,0.2099003791809082
Token,0.5259644985198975
testing,0.009119510650634766
UserfeedsClaimWithConfigurableValueMultiTransfer,0.1545579433441162
AlarmClockTipFaucet,0.0033555030822753906
NebulaToken,0.33154821395874023
GemsToken,0.08277082443237305
BMToken,0.18414735794067383
EtherizationUtils2,0.34214329719543457
PLCRVoting,0.2915923595428467
Twicoin,0.6049482822418213
Buttcoin,0.06696629524230957
SmartRouletteDividend,0.4848141670227051
SpectreSubscriberToken,0.428924560546875
SggCoin,0.05871295928955078
DadiToken,0.9352383613586426
NewsContract,0.07678461074829102
ADZbuzzCommunityToken,0.2515268325805664
Aeron,0.1512315273284912
SixPillars,0.6398584842681885
BrandedToken,0.5280609130859375
BMCAssetProxy,0.1356978416442871
PNTToken,0.09778165817260742
AfterSchoolCrowdsaleToken,0.32956981658935547
MithrilOre,0.07509779930114746
TomoCoin,0.046585798263549805
EtherizationUtils,0.39541125297546387
CPSTestToken1,0.2926139831542969
HeroNodeToken,0.09267020225524902
PixelOperationsContract,0.045838117599487305
BurnableCrowdsaleToken,0.5716743469238281
ReverseBugBounty,0.012359857559204102
Indicoin,0.1339249610900879
TimeBank,0.01628589630126953
VNT,0.09531617164611816
CoinPokerToken,0.19057130813598633
LBN,0.09764218330383301
DSValue,0.044860124588012695
CreatorCrowdfunding,0.19688725471496582
Saturn,0.09517979621887207
Milestones,0.3012540340423584
StormToken,0.19809937477111816
HelloGoldToken,0.2638697624206543
ModumToken,0.22545790672302246
OmegaProtocol,0.151627779006958
SimpleToken,0.1699376106262207
DNNToken,0.38752126693725586
Store,0.025915145874023438
BitEyeEx,0.31798720359802246
HODLIT,0.461991548538208
_0xBitcoinToken,0.3837440013885498
FipsNotary,0.08374786376953125
FriendzToken,0.3045661449432373
ProspectorsGoldToken,0.1985158920288086
QuantstampAudit,0.4236781597137451
Credo,0.19888734817504883
insChainToken,0.24059319496154785
LinkToken,0.06338834762573242
BlockmaticsGraduationCertificate,0.012537956237792969
QiibeeToken,0.33554625511169434
UportRegistry,0.016268253326416016
Easy,0.16975736618041992
Vit,0.055097103118896484
GemJoin,0.042275190353393555
OrangeGov_Main,0.15767812728881836
EgretiaToken,0.18982887268066406
RaidenToken,0.06162524223327637
BattleDromeICO,0.07801127433776855
BFactory,0.7043805122375488
TokenWrapper,0.03077530860900879
BokkyPooBahsAutonomousRefundathonFacility,0.06594061851501465
ProjectToken,0.393829345703125
FileStorage,0.16053247451782227
WIT,0.12119174003601074
ABCToken,0.2809023857116699
CDTToken,0.12381958961486816
Matthew,0.12690448760986328
BitcoinEOS,0.16133427619934082
RepublicToken,0.1875922679901123
DigitalCoin,0.032799482345581055
BetOnHardFork,0.018346786499023438
R_Token,0.19926142692565918
V00_Marketplace,0.23522496223449707
AccountRegistry,0.04872441291809082
HodlDAO,0.23958063125610352
SpiceMembers,0.03326845169067383
Congress,0.43609023094177246
LoomToken,0.08670449256896973
B2X,0.05046868324279785
MemeToken,0.23176836967468262
DXF_Tokens,0.17435908317565918
PMD,0.03591609001159668
aducoin,0.20672869682312012
MigrationProxyActions,0.30443406105041504
DATToken,0.10256218910217285
EthVerifyCore,0.17468738555908203
NexxusToken,0.09670257568359375
BENGOSHICOIN,0.32525157928466797
BUZZToken,0.04746747016906738
LoanLogic,0.34068846702575684
SunPowerToken,0.10918927192687988
CryptoArteSales,0.1352710723876953
JetCoin,0.11984896659851074
IChain,0.2487339973449707
DSToken,0.09659790992736816
BiddingRing,0.20299434661865234
AgriChainDataContract,0.13612103462219238
C20,0.6091687679290771
AuctionHouse,0.0782325267791748
MartletInstantlyTrader,0.5038933753967285
EventChain,0.13608479499816895
CrypteriumToken,0.1580512523651123
AgoraToken,0.053624868392944336
MoneroGold,0.09520912170410156
StarbaseEarlyPurchase,0.13998651504516602
UGToken,0.1711435317993164
GachaDrop,0.2418830394744873
BlocklancerToken,0.21959519386291504
GoodKarma,0.1860945224761963
Uquidcoin,0.1850879192352295
Migrations,0.008921623229980469
Mattew,0.00880742073059082
DAS,0.6766946315765381
WillAlwaysLove,0.10941815376281738
FaceterToken,0.18941688537597656
ProofOfCraigGrant,0.30970144271850586
Treasury,0.12668609619140625
Climate,0.5060367584228516
Lottery,0.0760202407836914
LamdenTau,0.09340786933898926
CanYaCoin,0.033071041107177734
KanCoin,0.37782955169677734
CON0217,0.20394253730773926
SkinCoin,0.039585113525390625
HackerGold,0.059149742126464844
EthOne,0.14583373069763184
EthbetToken,0.04515194892883301
FUSIONToken,0.10320115089416504
TotlePrimary,0.645869255065918
DVIPBackend,0.1937706470489502
Factory,0.2783176898956299
DAppDEX,0.26921939849853516
AssetProxy,0.3251051902770996
Delta,0.10176730155944824
TAAS,0.3014659881591797
Foorp,0.15447664260864258
TKRToken,0.0751643180847168
VIUREFoundersTokenSale,0.030441761016845703
FunGame,0.0058231353759765625
TIOToken,0.15735983848571777
HTB,0.0418553352355957
BuilderDaoCasinoToken,0.04391074180603027
WillieWatts,0.1789085865020752
E4Lava,0.24279427528381348
HydroToken,0.044339656829833984
PdxToken,0.05434823036193848
Pebbles,0.13896751403808594
_0xCatetherToken,0.24166560173034668
FuelToken,0.11011123657226562
RAMEN,0.20446205139160156
PassContractor,0.251537561416626
AddressList,0.046535491943359375
Mineable,0.09181690216064453
DaoCasinoToken,0.18205785751342773
ContributionReward,0.23608636856079102
ContractPlay,0.0074787139892578125
QuantstampToken,0.1877279281616211
ProxyManagementContract,0.05729413032531738
ParagonCoinToken,0.07315325736999512
Wallet,0.17332959175109863
AlpenCash,0.18089938163757324
SkrillaToken,0.37732362747192383
PropyPrototype,0.2308037281036377
PaymentForwarder,0.025531768798828125
EtherLovers,0.012811422348022461
BatchTransferWallet,0.04184126853942871
CAToken,0.17142534255981445
IconomiTokenTest,0.09276390075683594
ExpiringMarket,0.06266260147094727
SmartToken,0.28383398056030273
DUBIex,0.16916108131408691
SignatureReg,0.0545048713684082
BluzelleToken,0.21090483665466309
Ethershift,0.13270211219787598
MultiSigWalletWithDailyLimit,0.6329150199890137
MonethaToken,0.1912248134613037
Dogetoken,0.07110738754272461
ValueTrader,0.3149087429046631
ProxySender,0.09405875205993652
RLC,0.23314380645751953
HVNToken,0.13731908798217773
RHOC,0.16377520561218262
Readcoin,0.08576178550720215
DockToken,0.29008054733276367
BuilderTokenEther,0.05900120735168457
Balance,0.3577077388763428
TokenStore,0.3435966968536377
InkProtocol,0.5083217620849609
HeroChainToken,0.22155117988586426
ContributionWallet,0.014618158340454102
BTN,0.36129283905029297
TIXToken,0.20244765281677246
TokenTraderFactory,0.04532217979431152
LunyrToken,0.24907302856445312
KanadeCoin,0.2972698211669922
TwelveHourToken,0.2453317642211914
CertificationCentre,0.05092787742614746
Escrow,0.0069997310638427734
TokiaToken,0.207047700881958
IMTERC20,0.156829833984375
Rappo,0.16840624809265137
SnipCoin,0.26575374603271484
TokenTransferProxy,0.038606882095336914
PassDao,0.1883089542388916
BasicCoinManager,0.12129616737365723
PresaleToken,0.08977842330932617
ListingContract,0.1753387451171875
FirstBloodToken,0.08175420761108398
CreatorTokenEmission,0.0669102668762207
UselessEthereumToken,0.15897607803344727
Reward,0.021640777587890625
ViolaCrowdsale,0.34319090843200684
Charity,0.19083619117736816
Market,0.08590984344482422
BecToken,0.2118532657623291
BasicTrading,0.24477767944335938
Pluton,0.07127499580383301
MilestonePricing,0.03957200050354004
SigningLogicLegacy,0.20128822326660156
Poker,0.04526329040527344
Parameterizer,0.6176657676696777
PassProjectCreator,0.21733403205871582
NoteChain,0.23315644264221191
GATTokenSale,0.5199892520904541
MelonToken,0.06438875198364258
BNB,0.23772382736206055
MRVToken,0.13471031188964844
KnownOriginDigitalAssetV2,1.0113496780395508
PPBC_Ether_Claim,0.06818246841430664
BadgeReg,0.2499234676361084
E4RowEscrow,29.704522371292114
GetToken,0.38089513778686523
MB,0.2871544361114502
FirstContract,0.08408713340759277
NUGOLD,0.0305178165435791
MTC,0.31081271171569824
SendBack,0.0033686161041259766
wellieat,0.10305237770080566
BancorPriceFloor,0.20513606071472168
ERC20Proxy,0.1360011100769043
CANDYCoin,0.025124073028564453
EdgelessToken,0.18787121772766113
SaleWallet,0.020110368728637695
MithrilToken,0.07327985763549805
SmartBillions,0.5067548751831055
CentralityToken,0.11705780029296875
myEtherDate,0.14128875732421875
TokenPurchase,0.03655743598937988
CETH,0.06733369827270508
_0xDogecoin,0.35985827445983887
CryptaurToken,0.2407398223876953
ADXToken,0.5966119766235352
ElementToken,0.28582024574279785
TSToken,0.2907395362854004
ICTA,0.12627792358398438
SocialNetwork,0.3612997531890869
ATMToken,0.10149693489074707
EtchReward,0.16498160362243652
MiniMeToken,0.46468567848205566
GWALink,0.08238434791564941
LocalEthereumEscrows,0.24991703033447266
BEZOP,0.06586194038391113
JingzhiContract,0.013022422790527344
BlobStore,0.3132326602935791
TokenSender,0.058376312255859375
EchoLinkToken,0.1768186092376709
EtherShare,0.16714096069335938
TheEthereumLottery,0.2183825969696045
_0xBitconnect,0.7379152774810791
LockedTokens,0.5016665458679199
DDFToken,0.3147907257080078
CompetitionStore,0.3567521572113037
WIBToken,0.0397186279296875
SaiProxyCreateAndExecute,0.4953470230102539
LLToken,0.4431753158569336
ERC20,0.21469569206237793
Microsponsors,1.3726119995117188
BrickblockToken,0.39263057708740234
DSProxyFactory,0.289287805557251
WaBi,0.07897019386291504
Nestree,0.4754464626312256
tradeReport,0.18613290786743164
BWS_GAME,1.0243909358978271
NFTokenTransferProxy,0.05561661720275879
TieToken,0.10490107536315918
NulsStandardToken,0.30648231506347656
BiLinkLoan,0.39547085762023926
SimpleRegistrar,0.16202855110168457
DankToken,0.5723366737365723
BuilderTokenEmission,0.1690535545349121
VeriSafe,0.09305238723754883
EOSSale,0.3967475891113281
BCOExtendedToken,0.36189842224121094
EthereumGold,0.034792423248291016
SpankICO,0.442446231842041
Free,0.16877317428588867
UGCoin,0.3013448715209961
FrescoToken,0.06035041809082031
MaggieToken,0.19011545181274414
Windycoin,0.30533266067504883
ITSToken,0.05525636672973633
WILDToken,0.15810942649841309
FaceToken,0.3974158763885498
EmployeesList,0.10425686836242676
BonusFinalizeAgent,0.14310312271118164
Shitpost,0.008999347686767578
OriginalToken,0.17075729370117188
CPAYToken,0.23937773704528809
MetaPoc,0.704824686050415
ArithLib,0.055711984634399414
WalletLibrary,7.487020015716553
MemeNetworkToken,0.043715476989746094
ValentineRegistry,0.151259183883667
EtherUnitConverter,0.08277678489685059
DutchExchangeProxy,0.0063016414642333984
OriginToken,0.2395951747894287
BirthdayPuzzle,0.09999775886535645
HuntToken,0.14072132110595703
AssetSwap,0.828479528427124
CraftR,0.33228158950805664
JNTViewERC20,0.557903528213501
PinkyToken,0.2367558479309082
NumeraireBackend,0.5085508823394775
TaskRegister,0.5629832744598389
Bitcoineum,0.3776679039001465
Fiocoin,0.17641425132751465
FXT,0.3605024814605713
PixelSelling,0.08383798599243164
Dagt,0.20648431777954102
NexoToken,0.27393627166748047
StandardMintableToken,0.2947695255279541
Chainy,0.09607410430908203
testingToken,0.0092620849609375
TokensWarContract,0.26714491844177246
VLTToken,0.1519153118133545
DappReg,0.02625870704650879
KeybaseRegistry,0.2040860652923584
Dexter,0.07782530784606934
LongLiveThe2ndLaw,0.0351104736328125
IDH,0.16191387176513672
HPBToken,0.15563321113586426
DevTokensHolder,0.04915499687194824
TierionNetworkToken,0.1510004997253418
Registrar,0.058756351470947266
Prether,0.15931272506713867
Joyso,0.4798893928527832
SmartRoulette,0.23087859153747559
elixir,0.25788354873657227
MNTP,0.07381248474121094
DutchAuctionCloser,0.14232540130615234
OnChainOrderBookV012b,11.996485948562622
Couchain,0.24659991264343262
PartnerRegistry,0.03625345230102539
Dragon,0.1778850555419922
EmptyEnhancer,0.0035429000854492188
PromissoryToken,4.364521265029907
TextMessage,0.03651165962219238
Gimli,0.2753009796142578
AiraRegistrarService,0.04304385185241699
Intermediary,0.03275609016418457
BroFistCoin,0.2480020523071289
CreatorCongress,0.2525973320007324
Devcon2Token,0.1582050323486328
Megaloh,0.08339548110961914
Gateway,0.07532691955566406
MintedTokenCappedCrowdsale,0.26409149169921875
BlockpenToken,0.21123456954956055
ImmutableShares,0.0682837963104248
QunQunToken,0.2317805290222168
VinToken,0.14717578887939453
WaxToken,0.14827537536621094
VotePumpCoin0x,0.06799125671386719
Conference,0.013966083526611328
BlockmaticsGraduationCertificate_02102017,0.01696038246154785
Contribution,0.35136842727661133
ProfitContainer,0.044838905334472656
