contract_creation_tx,Time
0x2fc1f2efd8a3f1c8c6dcb88baf080d2ade5cee255004ed9d836d00f9fcb3d356,0.19371557235717773
0xd6b2532cb681130aced45f0b010ca035c71f2ed96074c1adfb7c49661f002bd9,0.5245299339294434
0xfc26d53ec054b546d3fbb4235c7a695c2d318bb41d3108e9fafe76b93a404eca,0.3818671703338623
0xa153f1f376b08c4d796cab6b7b731b1217336dc5b4966e7eb201ebbaa555612c,0.7165088653564453
0xad72cb82df839c19d777fc3b65e6232bad8aff341ef47323e861637eed45fd8d,2.1094143390655518
0xe75fb554e433e03763a1560646ee22dcb74e5274b34c5ad644e7c0f619a7e1d0,0.0646657943725586
0x76a62ca3f56627a74bd095e7142a49fb36e7f39a647a0c84c2741179b95c8bd7,0.24006032943725586
0x8a226e12286cfa667cb803456fc08cbc0cffc8e061a4fdcaa1c2bb3da97bb864,0.01623392105102539
0xcd7c03d80f17cfe6651831bd99424084c693050b8c6d8c805b10c234ecaf3d18,0.16760730743408203
0xb75dedb960812cdb852ee2bf0d77101574a7a7c373d050e0870397405a1cbdad,0.01169276237487793
0x1855585440e3daf1680d94a0c94d77ab2799cec4d5f17d58bbf0fa10afe3a581,0.5533106327056885
0xd13558a182c96cc48bd5aa619b34d5cca0667a78e3b08ce8c4e40c7f12cd350c,0.5365839004516602
0x9be0accfcba96b7e684c77e00ed3354d89fa684875ee6c86ddd5b06524b29d37,0.6877841949462891
0xe6fc0c063cf502ed5660eeaf2b4bcfd953bde2e9797810cb33160fc3bf3be1da,0.22898268699645996
0x569ef72b16060302a0322109f52d14900770f21928959e1654c8231c13928d87,1.3388643264770508
0x817fea496802fae7d5658112956355797df6d808e8b38dc08f6a2617dd5e940d,0.04093670845031738
0x815b194aa5fdb47c6bd899389406d4dc7620085378bbcc65d105853c2513e8dd,0.17331314086914062
0x83bf72b2cd7d2a83f18dc3a13901f408d1a58858507c1bc865c787463ed78b8b,0.08017253875732422
0x32c1daf0370f254820eb2975e701757c499b498b462d85acac57521d9e190742,0.009968757629394531
0x97ef0436e7c8a8709117d28449b551303302d0a9f88f7612a5081f670b770ae3,0.3538179397583008
0x8ed0e51ce1977773e1dd2f3ece5455f7dd738f391b524e0ad76d5740c49ff79b,0.5398406982421875
0x5a0014bd5fdfa9ccd7114d150792f6829b2171de9b803768f98c66848d8c0729,0.18863630294799805
0xd775451224feb004af8e81afe3fcce4c99f88fda3b995921f33b329e50362681,0.010721206665039062
0x9cee2c81d88ae6cf061a4ffecfd552588ac3a13d18e92f1a7295124b99ebdd74,0.009516239166259766
0x370f920c06581aae2f97e8d6b6ef07265d27e07f7b3a372c130bf401f5507338,0.43717002868652344
0xe74dcd08fd299a0bd83ce6782769ca052ad2f58c968a2636781d51dd844c7c12,0.1619274616241455
0xed5f9745731683887411afafaa8455a728151433356433d9f4551f4b6a225160,0.011523962020874023
0x595c52b5c831334072ecdef19a6f414ec3f5f016de23af6379458961219ec3e4,0.009634971618652344
0xcb9dfb1c8e764912c72a0d7e63bc6d3b5a9b9507736f0f40bde730dbfc62709b,0.010166645050048828
0xe5611a8482bc2f0982389f2e9ecf3112722060532ea9a0b0dedde8c4b9d0c499,0.1883077621459961
0x88264712b1668115a4a494062eecd7d0bb7a9440ca96722c0280b23dbd7fd847,0.3011462688446045
0x5feb9fd9365bbbbd46e6ab1afa7b01de5a615e00d5ac1ef50764cde6022a8609,0.029488325119018555
0x324cb5b8b1536921f7029364f437baef08c76cf92dc7e251ddc65b3212c5d0be,0.10276627540588379
0xfbb84a0633eb939092c40aaef8f5800e90899f919212647a2bb03dc5147558f0,0.04196500778198242
0xb03c982ef9da0267811859c9061c7df41935cd5442a3494c2f01980dc903d57a,0.11847805976867676
0xf0cbee0db705d5d31d08a178bc87b2427e0ababa0e7f8ca79ee7cccb1d03a7d2,0.09513616561889648
0xe5b3225844172e00218067ad8788433cbf96e7cc614b36ac115518ea3c9dfe61,0.497089147567749
0x7e9afbc0e5903cb04fb0ecd06294db27576e4766ecf1b2f383ade8a31a531a18,0.1736128330230713
0x634920c515bc6d7bf023c7f8dd72952725f7dcb820ae173e83e1de2b52e4d42e,0.14860057830810547
0x964828762e354acb5f6f062aea66c4952244af86317a12443fa51f737ad4f0bb,0.5189697742462158
0x4b05b8fe1966bcb5a0b910c268be79f48c6aeed36219fcbdce807e7fdb836a20,0.1742711067199707
0x9e5697fc18f6a936b5d449eba160506cc9d115577a3df12688e0fa07e03ca987,0.007699251174926758
0xc9519fb33d46b34922e7fd2d4ac3d7c3fd3163c2a9b2ea7c24d9b4eafdeafabe,0.20014190673828125
0xe27826bf1ecfcea90157ad397b80a1cd6c2d888ce7d93c0bde17ba306bd58275,0.14587950706481934
0x9f2d4df4b6420a97d8d7a07a9b3b1a6d826ca7b73cb163ee98259ad8b29855fc,0.6567778587341309
0x741e83e50f17a03a6800646643f7f51c58d502fc84be4e8b5ba08f1686e7d646,0.7196645736694336
0xebaf24d33fdfeb818a90b396e29243c1a2157649a0fa450bd86842a9b827723a,0.7190773487091064
0x2c81e09bd1473e8910f17acbbd46e8c91bb9183fdb135c7ca8642a0710434455,0.39484524726867676
0x0dafd7a1de51b000f1ba1e0152ad8d8864dbc1683813448f8cee4876f41e118b,0.5212416648864746
0x2982aca80ed84f9fd1e2748b0b809e703216a8a7bc0fbb8943470f029fcab73a,0.20118069648742676
0x5d3bec310a4e7a5599ca5767641f214fab238b4043b0c7518a7aded93e28c7de,0.20862078666687012
0x9c77983aa873670ea3e71add6eb268678864bd00230cbfc2e16c84a493d46e65,0.17457199096679688
0x1898403508aa8d5bbc106d76c34df8746c94a3c2b664aa43473307b4d0dd62bd,0.41438961029052734
0x676536b2ef254c1a5fccfe58c07a8d78dcff74de0e4823c0ac493aa827a5696d,0.8144786357879639
0xd6eb741a92f8594f22884819f5d4d1c90cb199856343985f99f1bc981a433026,0.4702773094177246
0x4ae3fc2ad8c02928e8688637e8ec4b534e658801e7214727d9bc726b98fd4a6f,0.11791300773620605
0x172b356067e89680ef5891544c353a1b7986180e20a4cb90789048b25ba73eaf,0.21036577224731445
0xc4ae54c118b862507b5635e2cae22a216e8591b22624d2d0f45fd42f8c3cbdcd,0.5175373554229736
0x982d4d3c755ba7504555894f5604978d320aee01f87a1b39f2c3a4dc9b50e8aa,0.15837311744689941
0x11159afa05c84a6a392da92a0bed0bfad8d532633b02d0a62b54fc7361db1a3b,0.10535073280334473
0x0a147a04e13256c4e4dfbe6646b9547b7f05cb3815334926ae0a98375a6a3a30,0.0016448497772216797
0x458b173f23ac5cc70107d98d352c888ac12a14f9f3be00414f4222da96300c20,0.35643935203552246
0xf7d0f5041a4052b228f246e57ec59eb41bf4f56d98701e7fa5508e36361b168b,0.15242266654968262
0xe95d85262e281aa1437b3e64f844309e233d5493e39f130f450d813d12f4fa04,0.17081546783447266
0x30af4e7d4ea2c8806ed222d4d5cf4182d7481919f6c4e43b7446748fce1a6b7d,0.3722419738769531
0xe8924d297663b6f83a49e3fffa94c8ae99ece407ce252efee69f53c5662f026d,0.1730358600616455
0x7a47567ab1138b59ef190b7b67d8c8efcdf922c1ed940c9dd9b6af1be52fb390,0.26621341705322266
0xbd01045721529a02574222c317fc5954da5ef319c4238947bf21dc7110f03ade,0.16698217391967773
0xb268bf02af5b8c6248136610abf62b9f601118376d8b0586e14c7f5c2ffdb288,0.17025399208068848
0xf400041833117575ce2f75cce62e3360b1883fe51b0f1047f097e4a4af82ec95,0.17098736763000488
0x6a33dccbd6d0547b1db1f02fcd451c899deb42865f5964131bd717529a31a3a7,0.6869833469390869
0xf50e9ed7ce5ddeabcd213523399078a3151c69cde08545c80662234abf3446a6,0.5593247413635254
0xfd20eb63235ee59599a2a42c858f102a78ca1d8cd3a0d729597a9f503fa0b24e,0.18304038047790527
0x568b8c286811a1265de533b481addec28b713e243d59a3602cfc0f92ccf93620,0.5932197570800781
0x3cc287c3a1dde04b42471abee1ae1c97a49f231dd83cc0dac6a47586223e5760,0.005158662796020508
0xd6491078c8232490ed04e96854786be6cb56e5d53a889d037adc9906e5748177,0.4239170551300049
0xe4b264318cc6cfc27a608a64e7be3e7e9de2f34aa5be2ec59bb15c181454331a,0.5176169872283936
0xbb4848e2983da483cc64d82878c474cfe66c725de803bf68b96a2e19f2ec228b,0.18816375732421875
0xfd5d3e40491ce1bdbe14b875ab0378fed10aeb5ea8d04a80e5f8f74b7c5cc291,0.14853835105895996
0x11c98456109226b86e77dbb2446a7998a2235141857514439c78c008f864626c,0.025522708892822266
0xd315be8ac6196f6079ec9aa41d7a1124ddb6efd13dd372b8e949119d062bd408,0.17113256454467773
0x50b8b772d6492e3d2e2dabb55cb4abfa5031a29174acce1a61003e91fead9496,0.40892863273620605
0x3c3a690777670de4f401f4ecb7569961443fc689f2d53e56a8d69149057e1a99,0.11155390739440918
0x2a16056f987515ece440b5211bdf9d97698f3ffb6d3f14298001ed1d9b65c6ad,0.006181955337524414
0x37f91b2a6d6afd75967029e60ea4f1991623b56b2ece1cc74f5fb23954d1ae2f,0.168137788772583
0x8b104db3b4b97b9a582c0bd35a37b73b0113ebd2d458ca69cdd8bf2d3370b913,0.28470659255981445
0x7e47c4368425e9262d23c570156234f5761dfb0e39e290684c639599b5dd2df3,0.2667696475982666
0xf7eac196dbd7dfa408e55603d2ce6d7795aff7693b1626a1d278f749353635e5,0.16084790229797363
0x3347a1570d4fa13ae19c98601bc59a9414d7ca3f42d5fd704ab29f63e691ef28,0.108306884765625
0x96def59f65a3a98f5fe25389906f5f308089fab3d618a4d5d678eb3336e34d75,0.08732986450195312
0xd26b1ee753ca439257ab7ecd2d0e6b3424a0602e869e63a79fc16eb12d8a40af,1.1817402839660645
0xaafda5ecbeddb15d4d0364fd8c3ba0321b4e4595386d0ca7e49ec890a449e9eb,0.2537546157836914
0xbecb2125e7f3354215c7f9fb2898af029d896034a7d9063e61e86a991d87e4d1,0.32619810104370117
0x8e1b2f3cd8e9449527d7bda13925dc25bd9e26d8b669d231a173bc91fe722dde,0.1846621036529541
0xbf143390664fac9610b174317c5a494679bb764746f9efb8b88061ec0321ae30,0.8455548286437988
0x49f4db95362cf9a74ab521e3d83ab816f0107208c7f0c36702958b4d3ab6325c,0.07649970054626465
0x6202a6495f92b849fe0515c0c249412257a633ae342486c7bd26472c9fcff52b,0.4853324890136719
0x52b9beccebf2cade1e9c8a3b1b997db348b396c035da587ab44cae6f3aac6692,0.03254199028015137
0x36806ece781a0acc53dd4be03979728908e641f07160247e937c9eaaf50835b9,0.790593147277832
0x6590df93318dd4c62c04c1588fc40533edfef5bf98002b7257a73d0156d6c1a4,0.2271442413330078
0x6aa88299d491c09d3168719bd8434c9ec76baa841edfbb8d1ca8b952dc3c4cca,0.21253442764282227
0x670aa68ef374dc52203d7ae8aefbb34d6b5736985c138b406133c04e3d61616d,0.6539132595062256
0x13562d1e5c3b8d0e98e574dfe260be5073ff1be7b410d1fa5f0fa47b674415e7,0.6508681774139404
0x42a2581bbceb590a08a8c044fc6b54edbd4bd448bb3a30654085eb0f59557f0c,0.09481978416442871
0x51ffee55a23384a92b69991fc8c4f70477a548d1d7075888604d6cc1d6a65408,1.2065510749816895
0x90430771ad170900d3c7035ad9c9185952a92ed15f7bc6e317b6274e87b5c2d4,0.13773059844970703
0x2377ad9ae0408ade080e619f29cb5b60b16b2f8fe40179467364a6f3145058af,0.812190055847168
0x623af78f9bec03f1a7c21d4343735b1da5a80298d42a2250fb3e47c585133f79,0.2559022903442383
0xf5def427ce61a7dbc1ea29c7e6272a0ea61bc9ed874627a988a6a2eb2c6676e2,0.19855928421020508
0x194b69df02ac92f3abfd0e0b545eba9fc3819e8134cbb153188fb7acaa815085,0.6958470344543457
0xa9b010255fa4dc4ba7f6f00d312e533b57a48563208a60f278ececb24ced982e,0.1068265438079834
0x8048d0bf2fafa0ba4cefec7632bc3dc341d4f3cbe1fb185ba6807fba1562d9fd,0.0018661022186279297
0x47c94e10b025e0e561bbd4d6655f8e99845113075fd15d12887931bc46db95ee,0.19091176986694336
0x01780c79d4136d0ad3d17e798ab25270de428d7d2e2fbd099fb073822d4fcf82,1.9502251148223877
0xb21edd7eaf2b736fd0a0ce498911bc57b46cbfe169a9b6ebd530b8e8a4286e75,0.16292023658752441
0x67a75f47e9124e5117ebe78f9489d14ddefeadcfe993c32497cab4ba7c746076,0.5134375095367432
0xa54f8bed1182762ffb7000148bdfd3355ff5337d4b809066e9ecc2113995258b,0.9406139850616455
0x0ce7e5a110649f4684ec94cf6b58ae6fac875cd1bb27bc4520cc6582f6759f83,0.24169087409973145
0xce030065af7553fcca384cb1ff1926fdb7d96f8dac09ff92bdfe369dece19a6f,0.062135934829711914
0xbe0e9d7c827003e95bf63bb0c078bf361c89df16144784cc056c3afbc7ebfd3a,0.18935012817382812
0x6bb4605d9eac1706d2e851b6f393c203827bb406919010d2c72de1583db6eeb9,0.2954385280609131
0xc9294fcb74ea45ec39faefde7c862d5f8503a0a18a409a0787e7f6e751b37d3c,0.7543389797210693
0x3c7da9941d51b9c67311d0c38d51ed3906dbc86e8d54cd61c34f9652170ae44c,0.18774914741516113
0xa5e77d3063b76032e95dffd7dcb4a2812aad7c56a5375d07e168b681d0512780,0.6239786148071289
0x79185d881c52c70c9c436dba1261104dff6380bf8debbe0fb1d0b25be0180c8e,0.18004488945007324
0x8c8c72ce735023590eeb840ef5e1dfdf03dc85538487b7d526f6253bae75c2a0,0.11281180381774902
0x6efa3235ce17d6f5476d5725e760602083730375956d02219349514d5ad02774,0.1962594985961914
0x2d1ee9dd3f385a77c48833cef8142f2cdc5010333e1cff49f1134e6644cfb053,0.12950873374938965
0x1840e057a6e0363e66c5d253bd7ee2622984ce23d71e2c65e17a0e46c892657b,0.581387996673584
0xf51539650f13a3f8b91ae28d349a00774e18c79038dd4d1c64740c12105dbee5,0.1877295970916748
0xa64875001f15e0637fd273a32a1169e8d509a0bb3ddf63bd026d185c604b9611,0.6127007007598877
0x5a22c76aa5941fa31284c34927f942ffb0e93eb55772a211a28a6c9b9da03e00,0.006905794143676758
0x4e01f24baa70ef3a6f451fb5f92268d03206ddd29eda6d042eefe4e2f5647da5,0.8937618732452393
0x44c047f0cf8902183dda39a6ecdd79e821034a88aae54cd7912a77aa5cf6b4fe,0.05706596374511719
0xcd71fcd085e27473e701bae509c6cd2d8be8bd735e7b5460c487eae7cf1e7b8d,0.24637722969055176
0xeeea3b46a0f50a1bea354a8469513f45b4c57104185d551460b55a1578ae73f7,0.5984680652618408
0xb2314e9a6df9ae38b2654fb228adc256f22c23a91b87e4186b0d247bcf14440c,0.21540546417236328
0xfce868d27e3c3d2ea3d4ac0e900e7c11930d8395777b68ac6fe71c717fe98e7c,0.1925966739654541
0xa55a1d90d06c3a193206156f155647780e4619f23c1bdd0fa16ac5d0218c34d9,0.17020511627197266
0x011f24c6314e3e311c41e7e63af80224ddc293375f8e952e8b1105fafc06ac7b,0.9267926216125488
0x316b2c6f0aa6d4063df716cef451cf70e80eaaa1be2f58fe6c7d2586b7017d31,0.17479300498962402
0x9af0dcbf1725b262e118b57c03fabe9f4850e8bd39ac256a1b49ec39300bf50b,0.0755007266998291
0x4ca46108f820618322f96fc93050fc555b1f6c603b3ab31a7bf7510f8d753eeb,0.43634533882141113
0xf5f857e2eae47d62fc46c679e7c9303af81aaa7a5f30d3b3a176504509373d7c,0.22509050369262695
0xd243647e7209936a5235d583108f830a3dbcd2f5d73fd0a45e61e0c053250eab,0.07953929901123047
0xedf838f4c985f0a3210f02435dfe22767f17cf82b6690b011f1578fe79edded3,0.30901312828063965
0x46a3cd4d817d026389121baf69307a2d8970179e467f7c8b150018aebb168d0b,0.1409149169921875
0xbcbd23744ea6e0eee41a50e096b08ee449ff855941b7b404e2e22a6ec2efe999,0.07723474502563477
0x34737b584a87d82323e8582b770a0109779f16fc6e8711576486df4852935efa,0.005944728851318359
0x8765436e096f18e8dc08f4f4a15428630ed9ad30280ce64386b7f2cb87b96c11,0.5320479869842529
0x4720173c5973f954df1f161da72bf68817c232be5bd60d2188ac06d5fbf2b498,0.2622838020324707
0xcaa2ab083edf5f521ee8d37fda260e7dc866ca5d76120fdb14e5d7de6958b349,0.2946455478668213
0x2512aa6b6af95e7c501aa3e1476f257ef62571dd5c1be0e345016fca7c8ed476,0.39844536781311035
0xbad43b21c1850333ffe77e1842b1514c82fb97649e948bc4c246f12b2ae97525,0.01701188087463379
0x823d973045f4731c0841182457975559cc3d74b405a9b0129a70747c71678cdc,0.20994138717651367
0x440d3ecf92e13f77fd6049efb307874b629a904711b02b7458ab1e8be9f91c2f,0.31793785095214844
0x788d7288de1953feb7f8797e1f876554d37f0c72956f6eabc6934f81640e0452,0.046137094497680664
0xb79087545f1bd66a9715a62119f21c538595be1eec9d7cfe32c37f7949bbca54,0.0687401294708252
0x758081c479969c720d4c1f2c32d2d12212f6edebea8c7fa0c3a435c544b988f6,0.1782398223876953
0x05daf9602b4e4f2ab39be5b9fc0d3498cde07c47430cc017c4aa56a12397a0f5,0.712548017501831
0xc8f7a32e69726a547749e840caca21b70a6074115066aeb828d84bcabcd58bfd,0.3287811279296875
0x3993e6c174a46010c569ed1f10f6189e2333e92def22892aaee975521b0581a3,0.19708704948425293
0x156ab86d2dac629c0c6aa89d6a0705ff70ecf00e30fc7d1232c5677d41665e03,0.3381357192993164
0x65abe84896ba41d025336e5d477e0e390eec815d552a9fcaa6a4aca08475c648,0.6219232082366943
0xc7861c2c7a00d52761f74a65b59246aa095867a49f9b23899dbf2a6e94c04917,0.005416154861450195
0xde6a5abaf60cf4a56222803b4597b38a78f8e2fa39a84447926cb8730de9f9ac,0.19843268394470215
0x6bf12f3fcb308511e8afa90125441a0b7080b861d7590e66afd32efdd59880fc,0.5578174591064453
0x3401fe9880aba83f512e7dc5296997af65078b3ea1510e301910065bea106147,0.36461448669433594
0xa11e0d630949b30d90b4799aa648831808ae2ec9ba219e135a3902fb0fbf1bcb,0.15933704376220703
0xec6dc7a3a2491e272a6fd1c5c88bdd473c4410e9ef70b3de195eada2ddeb4866,0.028393030166625977
0x4dbc907c9f7bb5061708b9b57162cb24d201fa7d749bdc3e834f842aaba9f98f,0.18073391914367676
0xd4ab1f6b68aa9d6ce05fb21e2cf2247471675bda21836d2826ea85c80b153a88,0.18735384941101074
0xd797204b0af9a40560d0e7bca7f7d5c329c1f846ee6f686c58726da80dcb81ea,0.6144609451293945
0x8c5ce8f084acf8ee177382c0515483c7229e4c362a65775d4b6e9ff56734daf3,0.23778939247131348
0x9fde1d6dbd420670eec7f829b94d02c45a361944fb074e8d3b5bd308a279064b,0.5490295886993408
0xee54e396907a1a974a9688e3cc3cff7ce1924faed76167680a05914d3bf1fa5f,0.6466708183288574
0xc90ca1903a32b0ad50c79a538e8433cc4d602510454e5c729c7cef97b5c55346,0.21523070335388184
0xd34bbae51da9b54d253811a32df3d428830ea2861419201a0e4a4ae9e4175412,0.2098851203918457
0x5a6f346209809907f623665bc6208773f94d6b5b1c94dd1f50ce4fea005764cc,0.20379018783569336
0x8d76c6b3db3de7522b8f78da5f57250f857d0c7370237c8b86eb9cddf4465ab3,0.11859369277954102
0x728bb396f3d4f674d36447fae392a524244ba02db0a44f9160d132e285d9b8c6,0.18014931678771973
0xecb3164f81509aed65e15a73df4eddd6aacc05ac6479bf08a94a6fa467861dc9,0.16128897666931152
0x81b3ed3d2175008b432a12e2f5a276f6d213b3c5f9f5a8ee393957bac02c58d6,0.0031549930572509766
0x1d567d8aff275e6e9b7a425d8bcee8f52311943332b1904108e0c55141c738ed,0.16048908233642578
0x56ec604f1f383d4ad5ef5bd8b704b14b8ba4d2843267bcc0f894c4c29eadfbe4,0.5850484371185303
0xcd728a566e0b32f1ad795b8e067dc017f4385cf95a2445adef6570630dedac20,0.14851856231689453
0xd0695c4e4483c520d800ef85098f92e62ca72e5a9294424ab72c4d9c18a136d1,0.1834094524383545
0x9d1aed298e66039bb19d23f6d369e52324d667607d9002fb87bf562741cc82a7,0.0568242073059082
0xc39a60ec18539af81806889b6d5d9ab4931502a404c1b6caab15a9df70789125,0.16865777969360352
0xd3512e87f716c821bc5942b08faed6499059c74506da58a1fa593cba438f144a,0.14690947532653809
0x9dc2ba58bf21590080124625bf5d361633efb5760c6e5270334a2fdcd4aef8e2,0.004111528396606445
0x557049d5f143dfa670b15a3cdc1f99bc5dedddeff525eed8b8aaf63266767dbd,0.8835222721099854
0x67c9ff459142a8f6b2517fc8ae300ee54240f90dad126624290b950e0b0c36f1,0.1077277660369873
0x3ac0ff0cd1974b1d81ab7606a86e0085e8f311376e890b9fa275a8b5b1360baf,0.1538867950439453
0x4ea9b506febf7ffa54afeb22cdc1c91c2686e83eede1653e53f3cff4d2189f02,3.7079503536224365
0x30353d10905926d088dcfad6e7fe86a8982934c011a9a44270f1d4c166654464,0.7526934146881104
0xadabe95508cdea0a0d4fbf257312783011d48d8553be1e94758dfd33099c3540,0.6277945041656494
0x0d2e2b045a2298c89aa01cf3172eaf840ba0fb630850c8e42c685af200f93734,0.2069857120513916
0x5f28571db261e6cc98d1b9169d5527a0657d7ee1330d937fc5f31fa54ee7eb2e,0.32437896728515625
0xaac503c0665d5624827be97088c1a29cb0f8d6babbf4d2fc00ce12c8af1bfddc,0.48616719245910645
0x133b05b59b8bfe569bb72cd64df15552128d233abce7a84fbea92a014e695197,0.18331384658813477
0xa3beca2757d1941b58518da0379906e0d4fe2edf6cd37564fdb76e85a9d57ff9,0.566650390625
0xb4aca93dfa10f939947a90a463dec3e1a8a74ea65673974c26610c824b902474,0.0045795440673828125
0xb9c98d1fc859768fdd280d91b2ef4860d4e97529b7e2a7027b653706a995a2b4,0.06529831886291504
0xfe6ff9ac3204ae43813723a4766906a0b4d93a2fc2f404942f449ba866ee04ae,0.08322501182556152
0x34ec569ccbb3ddd116cded9523967f64ef52b86e10e014be7aeb7d10894a7c4f,0.06856632232666016
0xd894145118463a3bd4e5d6e9edb6495daee174849a730b7315fdf64af26db576,0.9801709651947021
0xa20f2744d150149be6c0246879cbd6f287e76bb2b1cebf4c619360c82c07169e,0.048851966857910156
0xe7bbed13accd88a3474be26986a87490f296dbeb3066a24fe281b4f1e04c396a,0.0023262500762939453
0xd996614b72505ad78d77a8ec94b676f95bb9890d0905a36832f3cce03238fbf9,0.2188248634338379
0x53e281a18430dd6c31bd8fd4a58ac8b8d583b2f4b7d87ae675cc973acdef659e,0.16239523887634277
0x635c8988d8ac743dc3586149449ff74350a89daf9db10611c6ec424443594619,0.1803896427154541
0xb138385f0c250d8f663c0b9bca8d83b5d7339c9cf4acda89681f8ee098718cd6,0.19015955924987793
0x682fd34d35f90a89d767f9dee8067db935d940fba1c2906c7ecdc2e11c52797e,0.16206860542297363
0x9dcb647503a691ad22b7c7ada2f0bec1b7c427b77d15c4c2d46d342e32ba0641,0.1265110969543457
0xd3423a726027ffbd247675a770582c9ae84515a6ee647ef9227a22f2145d5d46,0.1509385108947754
0xd23df412e84d36ccdc949fb97b1b842529d03b0376314c1040e2431813628ab4,0.19427895545959473
0xe1532dc848bf3ea7f31cd877489f13b63e0efc1a6b20cc6c0e6294b0d4165163,0.01701521873474121
0x5b01ce6b9dddfb6a1ea7cadc0cb79c27e44566e6a158ee85d3aa2806d29e8c41,2.226766586303711
0x77fb67e398aa20717a7265a56c6c6e58013fc7c8217b859cf8389cb033fbe6a2,0.5280346870422363
0x41bf0c9550efeae98f2f9d7d6278d44fc37084130049c6a039550acc8c6dd0bf,0.6164906024932861
0x85e1d7b9f5a003db8118c548110d41c438f44452c92f116d70cc5de678885023,0.11325454711914062
0x751e2acf6f558e553c5f04b1aff42716c27fb9efd919a6de8088b7265d186d05,0.3000631332397461
0xc213d94004a795ed69b3176f5d9108b3668bd101c0fa17cfefc94a00be872bbe,0.2006971836090088
0x25e75fea88529692d15494e50b1674aa409ca9fd08130d658e628b8b8cece5de,0.488145112991333
0x7c11784a5a1128684dece7c8dcebbba856a75997c56660ad65ec12e39528c5b6,0.08971643447875977
0x59e106abc42dfb1a825fbba029e83f86702b1abe52737cb9e5d423f4d9d8d865,0.6029665470123291
0xd4daf55dbab0b6fb24fddd71680e5af5377943257833a5c26ec277ae275268a0,0.13348722457885742
0x3fede2674f6854abe44314ee1b46308281f5a8e34a8ae36c0cdf66652e9473ca,0.8970255851745605
0x7eb2cdd5137283e8570c71ebe1fe7fcad25b6f3af49e1b3037e532d46bbf409f,0.1807239055633545
0xd695de3d99a5ac3e45d944c59802d24fe4eb5ac5ea96a1bcbc3287dd7d0f38c1,0.6031959056854248
0x49d2bee620fea0f92472384023a82ae8de38c6d0a051517c5962da0512fd6e89,0.11174726486206055
0x73ff32c77d098bdc088f0000f0b26572cbf22aec98fe569265b7e5e2579c4f7c,0.6415104866027832
0x3b87074aa3228fa5b4d36d9024f4f78870ee8a93d5bb9c2b9c993458f54b28eb,0.18564677238464355
0x251b144dcde848533e46c557329bedaccff9026beb431c2fb45b27743296ed71,0.10966038703918457
0x21000cacd4b25da168901ab3e891ef34eec5daabd1005bddef448a515314eda2,0.04590487480163574
0xd959257885d6ce2e411c7b21a41ca9c8c16b91838209a57c2428538165bc118e,0.5462648868560791
0xcad0afb8d2d4d9a1cb83a9576a7ceb6e296dd51450debf626795463ff6278162,0.1704883575439453
0x339197cd7d59fcdcc2f6a7df17e70891bbd1c1607d318468e1aeb608b09864f5,0.18142056465148926
